gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,senior_citizen,churn
Female,19,48,2460.447483842219,118071.75501777812,Monthly,DSL,Credit Card,1,0,0
Female,52,10,2582.2336473859377,25921.980963981187,Monthly,DSL,Debit Card,8,0,1
Female,57,11,2014.2154658695183,22234.13862691241,Yearly,None,Cash,9,0,1
Female,45,21,411.2115903350981,8545.108278808138,Yearly,None,Debit Card,9,1,0
Female,64,45,857.3537253191892,38593.56880812865,Monthly,Fiber,Credit Card,1,0,0
Male,56,7,2796.6743024070483,19606.284577814225,Monthly,Fiber,Debit Card,5,0,0
Male,23,64,1287.5054184076284,82342.25370287824,Yearly,Fiber,Cash,6,0,1
Male,26,64,578.8191614981481,36973.44745056077,Monthly,DSL,Credit Card,5,0,0
Male,37,2,2195.494487838745,4471.865202610595,Monthly,Fiber,UPI,7,0,1
Female,18,42,1107.5358546224875,46610.269182441145,Monthly,Fiber,Debit Card,8,0,0
Male,25,54,1024.9136648412637,55443.71647289217,Monthly,Fiber,Credit Card,7,1,1
Female,40,16,2993.539130007303,47954.578434863775,Yearly,Fiber,Debit Card,4,1,0
Male,20,18,2615.9750975719667,47120.25217017645,Monthly,Fiber,Cash,7,0,0
Male,21,59,1400.4321095931707,82594.64051643568,Monthly,Fiber,Credit Card,9,0,1
Male,42,16,2945.7052611045474,47065.56384013771,Yearly,DSL,UPI,9,0,0
Female,64,6,2054.3057032318766,12241.630339264506,Monthly,Fiber,UPI,8,0,1
Male,55,57,2302.4606200753524,131278.91483800538,Monthly,Fiber,Debit Card,7,0,0
Female,32,47,384.0852163219713,18108.949850168523,Yearly,DSL,Cash,1,0,0
Female,38,48,627.3342002397542,30177.332341999198,Monthly,DSL,Cash,1,0,0
Male,52,42,2008.3298415398435,84432.60634533418,Monthly,Fiber,Debit Card,2,0,1
Male,63,60,2726.3647531536067,163657.8711019441,Yearly,Fiber,Credit Card,6,0,1
Male,69,4,1983.1080604365084,8032.380496197652,Yearly,DSL,Credit Card,8,1,1
Female,31,2,660.8672146612778,1270.547231516006,Yearly,Fiber,Debit Card,7,1,0
Male,53,59,611.5521248650765,36134.23689008196,Yearly,Fiber,Credit Card,8,0,0
Female,29,27,2578.3019187250206,69631.44370805052,Yearly,Fiber,Credit Card,5,0,0
Female,34,27,675.1163145113686,18180.38951829767,Yearly,Fiber,Credit Card,0,1,0
Male,56,7,1703.6262933608687,12021.765117983468,Yearly,DSL,Debit Card,3,0,0
Male,26,63,399.2059638982161,25229.555346542464,Monthly,None,UPI,5,0,1
Female,52,46,516.8083719561789,23698.888243673056,Monthly,DSL,Cash,5,0,0
Female,30,63,2114.340322635735,133108.671994516,Yearly,DSL,UPI,7,1,1
Female,32,12,2159.7898081542953,25955.14385031808,Monthly,Fiber,Credit Card,0,0,0
Male,35,13,1220.9673978427945,15893.402297727636,Monthly,DSL,Debit Card,1,0,0
Female,68,43,881.1463661562209,37976.456869539725,Monthly,Fiber,Cash,1,1,0
Male,50,17,2496.0177310447316,42379.10248519251,Monthly,Fiber,Credit Card,5,0,0
Female,23,63,885.178719568704,55683.13692240734,Monthly,DSL,Cash,6,1,0
Female,44,36,1762.4730880992252,63400.8742383265,Yearly,None,Cash,1,0,1
Male,40,8,2913.163870329845,23209.096490741053,Yearly,Fiber,UPI,4,0,1
Female,44,69,698.2015822284362,48083.08772399989,Yearly,DSL,Credit Card,5,0,0
Male,51,36,2839.365922235714,102300.14476166986,Yearly,Fiber,Cash,3,0,0
Male,63,28,792.8112432854053,22169.118128491726,Monthly,Fiber,UPI,0,0,1
Female,55,47,1831.0966616627197,86043.70489834977,Monthly,Fiber,Debit Card,2,0,0
Male,31,30,1316.9208222886105,39411.29899956593,Monthly,DSL,Cash,9,0,0
Male,53,23,2904.30722405493,66753.17050929775,Monthly,DSL,Credit Card,8,0,1
Female,25,16,1037.5634783052296,16661.96084963196,Monthly,DSL,Debit Card,5,0,0
Male,52,14,1378.076605631535,19316.17067077483,Monthly,Fiber,Cash,1,0,0
Male,36,71,2952.7223182096354,209694.04071310142,Yearly,Fiber,Cash,8,0,0
Male,47,52,1747.4700562088776,90857.8856710204,Monthly,DSL,Credit Card,3,0,1
Female,31,37,1656.1013121773844,61237.69439491349,Yearly,Fiber,Cash,7,0,1
Male,37,29,995.0019181507765,28851.617645038194,Monthly,Fiber,Credit Card,9,0,1
Female,66,67,2192.681612838192,146874.28227384,Monthly,None,Credit Card,6,0,1
Female,42,15,337.80696979999965,5134.898766334808,Monthly,DSL,Credit Card,2,0,0
Male,57,47,432.6841001961925,20295.687452339618,Yearly,Fiber,Credit Card,7,0,0
Male,41,46,1917.2681852666674,88226.28925035732,Monthly,Fiber,Cash,3,0,0
Male,31,52,1221.5213493098263,63446.506608572876,Monthly,Fiber,Debit Card,1,0,1
Female,43,19,2872.9542049425936,54623.503192656266,Monthly,DSL,Debit Card,4,0,1
Male,55,21,2737.614864951521,57572.57210630195,Yearly,DSL,UPI,0,0,0
Male,40,64,2226.0068984271093,142486.15813026298,Monthly,DSL,Credit Card,7,0,1
Male,39,37,2507.9930690450637,92807.71463067427,Yearly,Fiber,Cash,7,0,1
Male,65,27,2100.795994102772,56813.715494379176,Yearly,Fiber,Cash,2,0,0
Male,36,55,638.0716773174338,35119.42156352203,Monthly,None,UPI,0,0,1
Female,63,29,2365.9670981608474,68564.9559333192,Yearly,None,Debit Card,3,1,0
Female,68,20,866.5183155408852,17288.84451558725,Monthly,DSL,Cash,8,0,1
Male,20,25,1172.2957087705313,29348.45404777047,Monthly,Fiber,UPI,8,0,0
Male,59,70,2510.9323726765347,175812.35340613587,Yearly,DSL,Debit Card,0,0,0
Male,36,63,1747.6191426623102,110060.70523408335,Yearly,None,Cash,6,1,1
Male,26,36,2620.839928295205,94319.30621421264,Monthly,DSL,Credit Card,5,0,0
Female,45,2,874.1953635768133,1846.602028901444,Yearly,DSL,UPI,6,0,0
Male,37,22,1940.0017842385953,42600.42976316515,Yearly,Fiber,Cash,6,0,0
Female,62,16,525.2356258803063,8384.699019772921,Yearly,Fiber,UPI,7,0,1
Female,24,18,2035.26468255808,36547.253792284944,Monthly,Fiber,UPI,7,0,1
Male,31,69,2357.841901993944,162755.30690998177,Yearly,None,UPI,9,0,0
Female,26,54,1878.3134137425484,101347.3935098867,Monthly,DSL,Credit Card,1,0,0
Female,36,30,1017.8250540467877,30569.553092696176,Monthly,DSL,Debit Card,3,0,0
Female,64,45,383.62520591894014,17174.430951153005,Yearly,Fiber,Debit Card,3,0,0
Female,69,19,621.5119867035716,11843.298754929798,Yearly,None,Cash,9,0,0
Male,31,34,1979.2180434998709,67362.02086838115,Monthly,DSL,Credit Card,7,0,1
Male,55,13,2821.934585474787,36664.913916557045,Monthly,Fiber,Debit Card,2,1,1
Female,53,43,856.6428907244173,36840.06959983638,Monthly,None,Cash,2,0,0
Male,57,62,2283.5706025837667,141561.6857077946,Monthly,Fiber,Cash,1,0,0
Male,34,22,2638.4178707724122,58005.290908719595,Monthly,Fiber,UPI,0,0,1
Male,47,52,1705.3818818082798,88740.51053415597,Monthly,Fiber,Credit Card,7,1,1
Male,26,52,2106.017648777876,109467.31825119574,Monthly,None,Debit Card,8,0,0
Male,50,36,2499.5413550256,90028.07746579948,Yearly,None,Credit Card,8,0,0
Female,69,19,1002.8229258996026,18994.87500794349,Monthly,Fiber,Credit Card,7,0,1
Male,42,38,1100.6183205237162,41773.46693911688,Yearly,DSL,Debit Card,4,0,0
Male,31,70,300.69429489683165,21015.89287529366,Yearly,DSL,Debit Card,0,0,0
Male,28,57,2899.3541534240667,165281.01802065058,Monthly,DSL,Credit Card,8,0,0
